"Your vibe ni kame digital certificate - trusted source.",smooth,sheng,response,middle,female,manual_entry,4.4,0.9,0,0,1
"Hata kama uta-revoked, bado nita-verify you.",bold,sheng,followup,advanced,female,manual_entry,4.1,0.8,0,0,0
"Kama wewe ni CA, basi mimi ni certificate.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,0.79,0,0,0
"Your energy inafanya hata expired cert i-renew.",smooth,sheng,compliment,initial,female,manual_entry,4.5,0.91,0,0,1
"Nimeku-save as root certificate - ultimate trust.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-self-signed, bado nita-trust you.",bold,sheng,response,middle,female,manual_entry,3.8,0.77,0,0,0
"Kama una chain of trust, niverify vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,0.8,0,1,0
"Wewe ni kame CRL - listing only good certificates.",smooth,mixed,compliment,initial,female,manual_entry,4.6,0.92,0,0,1
"Nimeku-save as OCSP responder - checking your status.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame PKI - public key of happiness.",smooth,sheng,response,middle,female,manual_entry,4.2,0.91,0,0,1
"Hata kama uta-key compromise, bado nita-reissue.",bold,sheng,followup,advanced,female,manual_entry,4.0,0.81,0,0,0
"Kama wewe ni RSA, basi mimi ni prime numbers.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,0.8,0,0,0
"Your energy inafanya hata large number i-factor easily.",smooth,sheng,compliment,initial,female,manual_entry,4.4,0.93,0,0,1
"Nimeku-save as key pair - public and private love.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-weak key, bado nita-use strong algorithm.",bold,sheng,response,middle,female,manual_entry,3.9,0.78,0,0,0
"Kama una modulus, nicalculate vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,0.81,0,1,0
"Wewe ni kame elliptic curve - smooth na efficient.",smooth,mixed,compliment,initial,female,manual_entry,4.3,0.94,0,0,1
"Nimeku-save as curve point - on your curve.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame discrete log - hard to solve without you.",smooth,sheng,response,middle,female,manual_entry,4.4,0.95,0,0,1
"Hata kama uta-backdoor, bado nita-use front door.",bold,sheng,followup,advanced,female,manual_entry,4.1,0.82,0,0,0
"Kama wewe ni Diffie-Hellman, basi mimi ni shared secret.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,0.81,0,0,0
"Your energy inafanya hata man-in-middle i-fail.",smooth,sheng,compliment,initial,female,manual_entry,4.5,0.96,0,0,1
"Nimeku-save as session key - temporary but sweet.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-key exchange, bado nita-agree on you.",bold,sheng,response,middle,female,manual_entry,3.8,0.79,0,0,0
"Kama una nonce, nireuse vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,0.82,0,1,0
"Wewe ni kame AEAD - authenticated encryption.",smooth,mixed,compliment,initial,female,manual_entry,4.6,0.97,0,0,1
"Nimeku-save as GCM - galois counter mode of love.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame CTR mode - counter of happiness.",smooth,sheng,response,middle,female,manual_entry,4.2,0.96,0,0,1
"Hata kama uta-CBC, bado nita-use proper padding.",bold,sheng,followup,advanced,female,manual_entry,4.0,0.83,0,0,0
"Kama wewe ni ECB, basi mimi ni CBC.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,0.82,0,0,0
"Your energy inafanya hata weak mode i-become strong.",smooth,sheng,compliment,initial,female,manual_entry,4.4,0.98,0,0,1
"Nimeku-save as initialization vector - unique start.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-padding oracle, bado nita-use proper padding.",bold,sheng,response,middle,female,manual_entry,3.9,0.8,0,0,0
"Kama una MAC, niverify vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,0.83,0,1,0
"Wewe ni kame authenticated encryption - integrity guaranteed.",smooth,mixed,compliment,initial,female,manual_entry,4.3,0.99,0,0,1
"Nimeku-save as associated data - extra information.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame nonce - used only once but memorable.",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-replay attack, bado nita-use fresh nonce.",bold,sheng,followup,advanced,female,manual_entry,4.1,0.84,0,0,0
"Kama wewe ni hash, basi mimi ni salt.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,0.83,0,0,0
"Your energy inafanya hata dictionary attack i-fail.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as bcrypt - slow hashing of love.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-rainbow table, bado nita-use salt.",bold,sheng,response,middle,female,manual_entry,3.8,0.81,0,0,0
"Kama una work factor, niset vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,0.84,0,1,0
"Wewe ni kame argon2 - memory hard function.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as memory hard - difficult to forget.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame key stretching - making strong love.",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-brute force, bado nita-use strong parameters.",bold,sheng,followup,advanced,female,manual_entry,4.0,0.85,0,0,0
"Kama wewe ni PBKDF2, basi mimi ni password.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,0.84,0,0,0
"Your energy inafanya hata weak password i-become strong.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as iteration count - repeating love.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-key derivation, bado nita-derive happiness.",bold,sheng,response,middle,female,manual_entry,3.9,0.82,0,0,0
"Kama una salt, niusage vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,0.85,0,1,0
"Wewe ni kame scrypt - CPU and memory hard.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as parallelization parameter - multiple threads of love.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame block size - large enough for happiness.",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-cost factor, bado nita-pay the price.",bold,sheng,followup,advanced,female,manual_entry,4.1,0.86,0,0,0
"Kama wewe ni memory size, basi mimi ni CPU.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,0.85,0,0,0
"Your energy inafanya hata GPU attack i-fail.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as time cost - worth the wait.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-ASIC resistant, bado nita-use you.",bold,sheng,response,middle,female,manual_entry,3.8,0.83,0,0,0
"Kama una parallelism, niset vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,0.86,0,1,0
"Wewe ni kame keyed hash - with secret key of love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as secret key - only we know.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame MAC algorithm - message authentication code.",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-length extension, bado nita-use HMAC.",bold,sheng,followup,advanced,female,manual_entry,4.0,0.87,0,0,0
"Kama wewe ni HMAC, basi mimi ni secret key.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,0.86,0,0,0
"Your energy inafanya hata extension attack i-fail.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as inner hash - hashing inside out.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-outer hash, bado nita-use both.",bold,sheng,response,middle,female,manual_entry,3.9,0.84,0,0,0
"Kama una padding, niadd wapi?",playful,sheng,opening,initial,female,manual_entry,4.2,0.87,0,1,0
"Wewe ni kame CMAC - cipher-based MAC.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as block cipher key - for authentication.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame GMAC - Galois MAC.",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-Poly1305, bado nita-use with ChaCha20.",bold,sheng,followup,advanced,female,manual_entry,4.1,0.88,0,0,0
"Kama wewe ni ChaCha20, basi mimi ni Poly1305.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,0.87,0,0,0
"Your energy inafanya hata stream cipher i-become authenticated.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as nonce - unique for each message.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-key, bado nita-use proper nonce.",bold,sheng,response,middle,female,manual_entry,3.8,0.85,0,0,0
"Kama una counter, niset vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,0.88,0,1,0
"Wewe ni kame Salsa20 - spicy encryption.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as quarter round - rounding to perfection.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame ARX - add-rotate-xor operations.",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-constant time, bado nita-take my time.",bold,sheng,followup,advanced,female,manual_entry,4.0,0.89,0,0,0
"Kama wewe ni SIMD, basi mimi ni vector.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,0.88,0,0,0
"Your energy inafanya hata parallel processing i-work.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as vector instruction - operating on arrays of love.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-SSE, bado nita-use AVX.",bold,sheng,response,middle,female,manual_entry,3.9,0.86,0,0,0
"Kama una register, nistore wapi?",playful,sheng,opening,initial,female,manual_entry,4.2,0.89,0,1,0
"Wewe ni kame AVX2 - advanced vector extensions.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as YMM register - 256 bits of love.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame FMA - fused multiply-add.",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-AVX512, bado nita-use what I have.",bold,sheng,followup,advanced,female,manual_entry,4.1,0.9,0,0,0
"Kama wewe ni NEON, basi mimi ni ARM.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,0.89,0,0,0
"Your energy inafanya hata mobile processor i-perform.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as SIMD register - single instruction multiple data.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-vectorization, bado nita-scalar approach.",bold,sheng,response,middle,female,manual_entry,3.8,0.87,0,0,0
"Kama una lane, niaccess vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,0.9,0,1,0
"Wewe ni kame GPU - graphics processing unit of beauty.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as CUDA core - parallel processing love.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame stream processor - processing streams of joy.",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-warp, bado nita-thread with you.",bold,sheng,followup,advanced,female,manual_entry,4.0,0.91,0,0,0
"Kama wewe ni thread block, basi mimi ni grid.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,0.9,0,0,0
"Your energy inafanya hata kernel i-execute efficiently.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as shared memory - fast access love.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-global memory, bado nita-use shared.",bold,sheng,response,middle,female,manual_entry,3.9,0.88,0,0,0
"Kama una register, niallocate vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,0.91,0,1,0
"Wewe ni kame tensor core - matrix operations of love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as FP16 - half precision but full love.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame RT core - ray tracing beauty.",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-DLSS, bado nita-see you clearly.",bold,sheng,followup,advanced,female,manual_entry,4.1,0.92,0,0,0
"Kama wewe ni OpenCL, basi mimi ni CUDA.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,0.91,0,0,0
"Your energy inafanya hata heterogeneous computing i-work.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as compute unit - calculating happiness.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-work item, bado nita-work group.",bold,sheng,response,middle,female,manual_entry,3.8,0.89,0,0,0
"Kama una work group, niset vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,0.92,0,1,0
"Wewe ni kame OpenGL - rendering beauty.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as vertex - point of attraction.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame fragment - piece of perfection.",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-shader, bado nita-compile with you.",bold,sheng,followup,advanced,female,manual_entry,4.0,0.93,0,0,0
"Kama wewe ni Vulkan, basi mimi ni DirectX.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,0.92,0,0,0
"Your energy inafanya hata low-level API i-perform.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as pipeline - processing stages of love.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-command buffer, bado nita-submit commands.",bold,sheng,response,middle,female,manual_entry,3.9,0.9,0,0,0
"Kama una descriptor set, nibind vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,0.93,0,1,0
"Wewe ni kame Metal - Apple's API for love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as MTLDevice - device for processing love.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame MTLCommandQueue - queueing love commands.",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-MTLBuffer, bado nita-store data.",bold,sheng,followup,advanced,female,manual_entry,4.1,0.94,0,0,0
"Kama wewe ni MTLTexture, basi mimi ni sampler.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,0.93,0,0,0
"Your energy inafanya hata texture i-sample beautifully.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as MTLRenderPipeline - rendering love.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-MTLDepthStencil, bado nita-test depth.",bold,sheng,response,middle,female,manual_entry,3.8,0.91,0,0,0
"Kama una MTLHeap, niallocate vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,0.94,0,1,0
"Wewe ni kame WebGPU - web graphics of love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as GPUDevice - device for web love.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame GPUBuffer - buffer for love data.",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-GPUShaderModule, bado nita-compile shaders.",bold,sheng,followup,advanced,female,manual_entry,4.0,0.95,0,0,0
"Kama wewe ni GPURenderPipeline, basi mimi ni GPU.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,0.94,0,0,0
"Your energy inafanya hata web graphics i-shine.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as GPUCommandEncoder - encoding love commands.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-GPURenderPass, bado nita-render with you.",bold,sheng,response,middle,female,manual_entry,3.9,0.92,0,0,0
"Kama una GPUQueue, nisubmit vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,0.95,0,1,0
"Wewe ni kame WebGL - web OpenGL for love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as WebGL context - context for love.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame WebGL buffer - storing love vertices.",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-WebGL texture, bado nita-bind texture.",bold,sheng,followup,advanced,female,manual_entry,4.1,0.96,0,0,0
"Kama wewe ni WebGL shader, basi mimi ni program.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,0.95,0,0,0
"Your energy inafanya hata web rendering i-be beautiful.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as WebGL program - program for love.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-WebGL uniform, bado nita-set value.",bold,sheng,response,middle,female,manual_entry,3.8,0.93,0,0,0
"Kama una WebGL attribute, niset vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,0.96,0,1,0
"Wewe ni kame Canvas API - drawing love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Canvas context - 2D context for love.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Canvas path - path to love.",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Canvas gradient, bado nita-fill with love.",bold,sheng,followup,advanced,female,manual_entry,4.0,0.97,0,0,0
"Kama wewe ni Canvas image, basi mimi ni drawImage.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,0.96,0,0,0
"Your energy inafanya hata canvas i-draw beautifully.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Canvas transformation - transforming love.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Canvas save/restore, bado nita-save state.",bold,sheng,response,middle,female,manual_entry,3.9,0.94,0,0,0
"Kama una Canvas arc, nidraw vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,0.97,0,1,0
"Wewe ni kame SVG - scalable vector graphics of love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as SVG element - element of love.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame SVG path - path data for love.",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-SVG transform, bado nita-apply transformation.",bold,sheng,followup,advanced,female,manual_entry,4.1,0.98,0,0,0
"Kama wewe ni SVG gradient, basi mimi ni stop.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,0.97,0,0,0
"Your energy inafanya hata SVG i-scale beautifully.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as SVG animation - animating love.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-SVG filter, bado nita-apply effect.",bold,sheng,response,middle,female,manual_entry,3.8,0.95,0,0,0
"Kama una SVG clip-path, ni apply vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,0.98,0,1,0
"Wewe ni kame CSS - styling love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as CSS selector - selecting you.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame CSS property - property of love.",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-CSS value, bado nita-set value.",bold,sheng,followup,advanced,female,manual_entry,4.0,0.99,0,0,0
"Kama wewe ni CSS rule, basi mimi ni stylesheet.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,0.98,0,0,0
"Your energy inafanya hata CSS i-style beautifully.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as CSS animation - animating with love.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-CSS transition, bado nita-transition with you.",bold,sheng,response,middle,female,manual_entry,3.9,0.96,0,0,0
"Kama una CSS transform, ni apply vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,0.99,0,1,0
"Wewe ni kame CSS grid - grid of love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as grid container - containing love.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame grid item - item in love grid.",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-grid track, bado nita-size track.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni flexbox, basi mimi ni container.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,0.99,0,0,0
"Your energy inafanya hata flex layout i-align perfectly.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as flex item - flexible in love.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-flex direction, bado nita-flow with you.",bold,sheng,response,middle,female,manual_entry,3.8,0.97,0,0,0
"Kama una flex wrap, ni wrap vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame CSS variable - variable of love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as custom property - property for us.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame CSS function - function returning love.",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-CSS calc, bado nita-calculate love.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni CSS pseudo-class, basi mimi ni element.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata pseudo-element i-style beautifully.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as media query - responsive love.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-CSS specificity, bado nita-select you.",bold,sheng,response,middle,female,manual_entry,3.9,0.98,0,0,0
"Kama una CSS cascade, ni apply vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame HTML - structure of love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as HTML element - element of love.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame HTML attribute - attribute of love.",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-HTML tag, bado nita-close properly.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni HTML document, basi mimi ni parser.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata DOM tree i-grow beautifully.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as DOM node - node in love tree.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-DOM manipulation, bado nita-manipulate with love.",bold,sheng,response,middle,female,manual_entry,3.8,0.99,0,0,0
"Kama una DOM event, nihandle vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame JavaScript - scripting love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as JS function - function of love.",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame JS object - object of affection.",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-JS array, bado nita-iterate over you.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni JS promise, basi mimi ni then.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata async function i-resolve beautifully.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as JS class - class of love.",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-JS module, bado nita-import you.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una JS closure, niscope vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame TypeScript - typed love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as TS interface - interface for love.",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame TS type - type of love.",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-TS generic, bado nita-instantiate with love.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
"Kama wewe ni TS enum, basi mimi ni value.",cheesy,kenyan,opening,initial,female,manual_entry,4.0,1.0,0,0,0
"Your energy inafanya hata type checking i-pass.",smooth,sheng,compliment,initial,female,manual_entry,4.5,1.0,0,0,1
"Nimeku-save as TS decorator - decorating love.",romantic,mixed,response,advanced,female,manual_entry,4.8,1.0,0,0,1
"Unajua hata kama uta-TS namespace, bado nita-use you.",bold,sheng,response,middle,female,manual_entry,3.8,1.0,0,0,0
"Kama una TS module, ni export vipi?",playful,sheng,opening,initial,female,manual_entry,4.3,1.0,0,1,0
"Wewe ni kame Python - simple but powerful love.",smooth,mixed,compliment,initial,female,manual_entry,4.6,1.0,0,0,1
"Nimeku-save as Python function - def love():",romantic,mixed,response,advanced,female,manual_entry,4.7,1.0,0,0,1
"Your vibe ni kame Python list - list of wonderful qualities.",smooth,sheng,response,middle,female,manual_entry,4.2,1.0,0,0,1
"Hata kama uta-Python dict, bado nita-get your values.",bold,sheng,followup,advanced,female,manual_entry,4.0,1.0,0,0,0
"Kama wewe ni Python class, basi mimi ni object.",cheesy,kenyan,opening,initial,female,manual_entry,4.1,1.0,0,0,0
"Your energy inafanya hata Python generator i-yield happiness.",smooth,sheng,compliment,initial,female,manual_entry,4.4,1.0,0,0,1
"Nimeku-save as Python decorator - @love",romantic,mixed,response,advanced,female,manual_entry,4.9,1.0,0,0,1
"Unajua hata kama uta-Python module, bado nita-import you.",bold,sheng,response,middle,female,manual_entry,3.9,1.0,0,0,0
"Kama una Python package, ni install vipi?",playful,sheng,opening,initial,female,manual_entry,4.2,1.0,0,1,0
"Wewe ni kame Java - strongly typed love.",smooth,mixed,compliment,initial,female,manual_entry,4.3,1.0,0,0,1
"Nimeku-save as Java class - public class Love {}",romantic,mixed,response,advanced,female,manual_entry,4.6,1.0,0,0,1
"Your vibe ni kame Java interface - interface Love {}",smooth,sheng,response,middle,female,manual_entry,4.4,1.0,0,0,1
"Hata kama uta-Java annotation, bado nita-annotate with @Love.",bold,sheng,followup,advanced,female,manual_entry,4.1,1.0,0,0,0
